"2","Ate here again recently, and had the Filet. It was perfect. Very good. And the trio of fries they give you before the meal are all excellent. Probably the best fries I have ever had."
"2","They are one of the few places that have vegan options. It's probably one of two vegan pizzerias in the city. Stop by dig in and enjoy!"
"1","If it was possible I'd give them half a star.. just because my Ice Vietnamese coffee w/ condensed milk tasted ok and my friend's taro tapioca drink was ok.\n\nWhere do I begin, there are soo many negatives that I can write a whole page about this place.  First of all, they were rude when taking our order.  We waved at 3 waiters  and each one told us to wait a minute.  Finally, a girl w/ glasses comes over and takes our order but in the middle of it she runs into the kitchen and does not come back until about a minute later.  RUDE!!\n\nThere are pictures of the food on the wall w/ #s next to them.  You would think that it corresponds to the # on the menu but NOPE.. its not even numbered the same as the menu.\n\nDO NOT ORDER WATERMELON TAPIOCA!  The picture on the wall look like the typical watermelon juice drink one would find at ANY tapioca drink place.  It should be RED... the ones that we got came out looking like blended pepto bismo!!!!  It was PINK... of course we complained and said it doesn't look like anything like that picture.  One guy comes over and said oh its because we use a powder!  So we refused the drink!\n\nWe ordered (2) #19 which was like pho tai w/ flanks.  One came out and I was still waiting for mine, so finally we got someone's attention and told him we're still missing another one of this (pointing at the first #19 we got).  They guy was like whats that, so I said #19, OMG-- they go and open the menu to see what it is and then goes to take the one that we have away.  We were like NO what are you doing!  We ordered 2 of this, leave this one and bring another.  \n\nI swear there are a bunch of morons working in this place!!!!  STRONGLY ADVISE PEOPLE TO STAY AWAY!!!   The food is not even good!!!!  Worst Pho EVER!!!!!  Paying at the cashier you can feel how sticky the floor was!!!"
"1","Fate has great food, but lacks on every other level. I live three blocks away so its upsetting to see a place with so much potential fail."
"1","I guess I'm in the minority, but I was never all that impressed with this place.  The best Indian food in Pittsburgh?  Hardly.  I found it pretty low quality, not very fresh, kind of greasy.  The staff was pretty unfriendly, I didn't feel welcome there.  The one redeeming quality is that it's half price after 10pm, but it's often packed, dark and loud by that time.  It's a decent place if you're having a night out in Oakland and want some cheap drunk food after hitting the bars, but other than that I'd avoid it."
"2","This is definitely my go-to Chinese restaurant in town because it's family-style dining and they serve my favorite dishes. We're usually here with my parents because they love it as well and luckily, my mom has cravings often enough for me to have my fill. We normally order the same dishes when it's the four of us (my parents, Ruben, and myself): Salt & Pepper Calamari (BEST place to order it!), Chicken Chow Fun in Black Bean Sauce (not always consistently delicious, but I love these wide, flat, chewy noodles), Kung Pao Shrimp (my mom's favorite dish; I love picking out the peanuts hehe), Combination Fried Rice (I'm not a fan of their fried rice, but everyone else enjoys it), Chinese Broccoli, and Mapu Tofu (this time I ordered it without meat and it was still good). What a great meal. Honestly, I could come here for JUST the calamari. Very good.\n\nEven with the mostly \""just okay\"" service, the food keeps bringing us back. I also appreciate the generous pot of Jasmine rice and the fantastic prices!"
"2","They were very accommodating!  Felt safe there.  They showed about sterilizing & options for your experience.  As a traveler this is very important to me."
"1","So here's the story on Rare. I was on the phone in the parking lot finishing with a call for about five minutes before going in the restaurant. So we walked in and were immediately escorted to our table. The server greeted us a few minutes later. Normal, right? We were sat at a table where the light from the parking lot was shining right in my face. We asked to move and the server asked the bus person to clear a table. Yet it was then we realized there were four dirty tables that had not been cleared from prior guests. While waiting to be moved to our table we ended up overhearing a conversation at another table where the lady stated that her steak had to be sent back three times. A quick glance at each other an we were up and out. \nBut didn't get to the door until were approached by the manager offering us free drinks and appetizer. Which would have been just fine until the server came up and expressed his opinion in a sarcastic tone. \""Why are you leaving? You just got here. Nothing could possibly be wrong.\"" We expressed our concern about the dirty tables and he stated that the parties had just left a minute before we got there. Since we were sitting in the parking lot we knew that was not the case. \nBad server. Bad experience."
"2","Solo Cafe is like The Usual Suspects.  Great, memorable scenes, sharp dialogue flying about, and a remarkable cast.  And a soundtrack that fits naturally with its environment.\n\nSlinging the lattes and mochas are a few gents not new to making an awesome cup (or glass) of java and if they are, you'd never know because the drinks are not only delicious every time, but consistent from whoever makes them.  \n\nWhether or not you stumble upon Solo for the 1st time or go in there knowing it well, you will enjoy the laid back atmosphere, the great service, and delicious beverages.  Not to mention unlike other cafes, this one is open late (for coffee hours that is...) \n\nSo go in, get an iced cafe mocha with soy milk (my personal fave) and skip the Bucks that's overpriced and impersonal.  Support the \""little guy\"".  You'll feel sooo much better slurping on the caffeine that way."
"2","Ummm...wine.  Well, the wine list is surprisingly short, but the food was really delicious and the ambiance is great.  An unusually large patio area, which is lovely and clean and perfectly lit.  I went inside because I was dining alone this night (insert violin strings here) and the inside was also a great experience.  It is a converted garage and they left the garage doors to the street open on this mild early spring night.  It is clean and modern and zen-like.  As expected on a Monday at 8:00 pm, it was pretty slow, although there were several groups on the patio.  The bartender was also my waitress, and she was pleasant and knowledgeable about the menu.  I ordered a glass of pinot noir for $8, which was decent, a brussel sprouts salad (from which I asked them to remove the pancetta in a fit of caloric guilt), and an entree of plank grilled salmon with a side of kale and a mushroom couscous.  All of the food was awesome.  I took half of it to go and had a great lunch the next day because it was quite a bit of food for one person.  The couscous was so delicious that I am certain it must have been horribly fattening.  The salmon was perfectly cooked and the kale was just garlicky enough without being overpowering.  I will be going back and dragging friends next time, hopefully a little earlier in the evening to catch the energy that I am sure this atmosphere is sure to generate.  And to sit on the patio.  The wine list is very limited but the one I tried was very very good."
"2","One of my favorite local eateries. The mild & wild sauce is my absolute favorite, I wish I could purchase it. I am not a big bar food junkie but the tomlin sandwich is great & reminds me of a fatheads sandwich. Food portion is great. The only complaint I would have if any is the craft beer is a little on the pricey side, as usual in most local bars. Friendly service, will continue to frequent with my family."
"2","One of the best Thai's food place I have eaten in a long time. I live in OC with many good Thai restaurant but this is better than all the one in OC.  Drunken Noodle was eaten by my HIGH MAITENANCE friend and she loved it. She said best Drunken Noodle she ever had.  Parking lot and outside restaurant looks like a whole in the wall place but food makes up for it.  A block from Strastosphere."
"2","The sandwich I ordered was too hot, but that was my fault. The green chiles and the pepperjack cheese and the spicy mayo made my turkey sandwich into a Mexican fiesta. The sourdough was thick cut and the turkey was top quality, so if I can just order the cranberry concoction next time then everything will work out great. They include a bag of chips with food, so not inclined to try the salads, but next time will pull the trigger on a cookie."
"2","Simply exceptional. Good food, great quality, great service. Great atmosphere - very relaxed and quiet. Good place to think or have a chat with spouse or friend."
"2","Food was outstanding! One of the best buffets in the area. Waiters was very nice and kept our drinks full the entire time. Do not know if they do military discounts."
"1","Not quite sure how the sushi is but the place smells funky and we are still waiting on our sushi after 20min. The two guys behind the bar preparing it is steadily chatting with the 4 females sitting in front of them. It's very frustrating when your watching them take there time while your starving.  Also not really a fan of how you have to order"
"1","New owner don't waste ur money:("
"1","I too was seduced by the high Yelp ratings for this company.\n\nI will keep this simple:\n\nIf you want to pay three times what you should due to the incompetence and greed of a company, then these are your guys."
"2","its located inside circus circus on the las vegas strip. Its small but it does the job. prices are average Krispy Cream prices. The doughnuts were fresh and there was a good selection of them already made. Who knew it was located inside the casino. my addiction to doughnuts lead me here :)"
"2","holy shoepruewiruweprweprj ! world class pastry's and dessert right here !!! best ive ever had !!! i have the tuttie frutti and cup cakes and triple chocalate mouseee man costed me over 25 dollars but you pay for what you get!!"
"2","Nice new place.  Counter has about 8 seats and looks as if a counter will be put in the window for about 6 more seats.  Had a few people in front of us waiting for there take out orders and a few at the counter.  You order and they then cook your order.   It took 11 minutes from when we ordered. \n\nThe food is good.  Went with the Chicago Dog which was a killer.  Have been craving one for a while since my favorite Dog shop closed last year.  The Mac and Cheese comes with the long spiral noodles and is pretty good.\n\nHas been a while since I have been to the Library location, so will have to return and got one of the build your own burgers.\n\nfacebook;https://www.facebook.com/BurgerzNDogz"
"1","I would give this place zero stars if I could. The service was terrible for a football Sunday when there really wasn't that many people there. Just another overpriced bar in old town with nothing special to offer. They also overcharged for my food but we didn't feel like waiting around for it to be changed on the bill. Back to my dive bar!!"
"2","\""Wow, you wouldn't have known that we're inside the Hooters Hotel.\"" --My friend Khathy H. said this about the establishment. \n\nWith that being said, this place is pretty nice looking.  The menu options have some Vegas related names/spins. Overall, the place is a no-hassle, simple, affordable, American food restaurant.  \n\nWhat did I order? The American something on the breakfast menu. For around $8 I got four slices of toast, 4 sausage links, two eggs & some country style potatoes. Was it good? Yup. Would I recommend this place? Yeah!"
"1","All the Pho restaurant here in Vegas is about the same...but the service at the place just makes it bad. The staff is rude...don't greet you...they just seem like they don't want to be there...so why would you? The place is dim/ depressing and dirty. If your a Pho connoisseur and see sauces and gack splatter on the wall you know this place is dirty. It's just un-appetizing.  If they don't care what the dinning area looks like ...just wonder what happens in the kitchen. Not worth giving it a second try."
"2","Well ladies, its just a necessary appointment to make when someone other than yourself is in that area...you know what i mean. I like the pretty kitty because they can always get me in the same day, the technicians are so quick with removal its only awkward for a moment and every time i have a nice conversation with the trained staff. \nalso one of the main reasons i prefer PK is because its actually pretty inside\n\nso go!"
"2","Another one of my top 5 casinos.  This place literally smells like roses!  Like freaking roses, people!\n\nSorry, I had to get that out of my system.  \n\nA very large casino with plenty of touristy, sight-seeing things here.  A Sistine-ish ceiling, opera singers, a giant mall, tons of restaurants, gondoliers.  What more could you possibly want?\n\nNow that I'm a local, I come here more for the people-watching aspect.  I realize now I can't afford the shops at the mall, or the restaurants, or the ride in a gondola.... But it's still fun to just hang out.  And smell the roses.\n\nIn all, an architecturally beautiful building that you can wander in for hours.  Minimal smoke smell.  A couple permanent shows and a venue for rotating singers and comedians.  You can find a few restaurants that are moderately priced (about $15 per entree, Grand Lux for example) and there is a food court in the mall near the parking garage.\n\nLocated on the north side of the strip, connected to the Palazzo and near Mirage, Treasure Island, Wynn/Encore, and Harrah's.  A bit of a walk to the other casinos.  It can get really crowded on the weekends.\n\nI had stayed in a room about 5 years ago and they were large and beautiful.  Very romantic if that's what you are going for.  All their rooms are suites."
"1","SKIP THE DOGS! They're HORRIBLE! I mean, TERRIBLE! The chili was definitely delicious, so if you're really stuck on going here, grab the chili cheese fries and please save yourself the money and skip the dog. I've never been so adamant on telling someone to skip something as I am about this! The bun was stale, the dog itself was bad- it had that POP when you take your first bite, and though I know that is the goal of some places that serve dogs, I know that's not the goal for pinks and I'm pretty sure it poped because it was way overly old and over cooked. I'm sad to have to give a place with such a great reputation in LA such a bad review, but clearly they sold themselves out when coming to Vegas and just got dollar signs in their eyes without making sure the quality followed with them. I seriously have had MUCH BETTER hot dogs at the movie theater. I couldn't even finish my over-priced hot dog because it was THAT BAD. I know I sound like a snob, but I'm not, i promise. I was hungry after having a long day of walking and beers and all I wanted was a delicious juicy hot dog and this was very disappointing. I keep going on but it was that bad. Good luck to you if you ignore this and still get a dog, I pray I just caught them on a really really off and bad day, but from what I understand, I'm not too far off from what others were saying.Sorry friends!"
"2","Best bar food in all of AZ! The Nacho & Hummus platters are so good & the burgers are big and juicy. In fact all the food is delicious, can't go wrong. The beers are as everyone knows are fantastic. My fav being the 8th street but their hef is really great on a hot day. The Patio is real nice with the sprinkler system and if there is a game on you can get the outside feel and still watch their big flat screen without dealing with glare. \n\nLate night, 4peaks turns into a bar for the hipster ASU crowd but is still a good time. Enjoy"
"1","Definitely a fun scene. Girls in bikinis, nice weather, great club music with better and better dj's every time. Here's my problem.. I got a cabana for a group of friends. I was told $650 minimum which wasn't a problem..the menu said a bottle of Grey Goose was $325 so I told our gorgeous server that two bottles would do it. Many drinks and dances later, long after \""scottsdale delirium\"" had set in, I am presented with a bill for over $900 and added a gratuity making it over a grand. On the bill it said a bottle of goose was over $400.. I wasn't sure what was going on and not wanting to make a scene after a fun day, I signed and left with a bitter taste in my mouth.. It's a good club in a great area but since when is treating a repeat VIP/cabana customer like that a good idea??"
"2","I had Luke's last night and must say it was pretty good. Being from Chicago I always frequent places in the valley that advertise being a Chicago Style. This place can say it is a Chicago Style. \n\nDripping Beef Sandwiches, Polish Sausages and homemade peppers pretty much makes up the menu and that is what makes it Chicago Style. A simple menu with good meat and peppers on it. It has a hole in the wall authentic feel but it is a very clean place. \n\nI would definitely eat here again for a good beef sandwich with Mozzarella."
"1","I use to love Direct tv when I first got it but now I'm counting the days for my contract to be over. It always freezes, all my boxes. I've reset the boxes per customer service advice. It doesn't work. The freezing is getting so bad that it's last for over a minute. Even worse, we've now been getting doubled billed each month. We're told it depends if we pay with credit card or debit card (online). We pay differently each month thus causing the system to double bill us. C/S was on phone with me for over an hour scratching their heads on how to fix the problem. End result... they said they'll keep an eye on our account!?!?!  I will not renew my lease & cannot recommend direct tv."
"2","I try to go \""independent\"" with many things; I try avoid chains restaurants and stores as much as possible, but PetSmart's grooming services at this location were one of the best in Pittsburgh. The staff was amazing with my dog who can get a bit nervous when people touch his feet. They were calm, understanding, and made sure my dog was comfortable. Unlike other local locations, they had no problem with him and did not use a muzzle. \nI did not purchase anything from the store itself, but I will continue to use their grooming services."
"2","What a great store. While I've browsed here countless times and have always enjoyed perusing the massive variety of eclectic items, it wasn't until last week that I actually made a purchase. \n\n+ Super helpful staff - very knowledgable, patient, and friendly. \n+ Reasonable pricing\n+ Huge variety of things; it's almost overwhelming\n+ Prompt check-out\n+ Great packaging\n\nI say the place is almost overwhelming because while I spent well over an hour searching through the store before confidently selecting my item, as I was walking out, I spied 2 new things I missed, and wish I would've bought... looks like I'll be back."
"1","Food was just average.  Crab cake sliders were blah.  Husband had the club sandwich, it was pretty good."
"2","Stopped in here for some of their bakery goods.  The taro bun cake and the chocolate bun cake are very fresh and really good.  There is just a bit of pastry creme inside.  I don't usually do the shopping, but I enjoy strolling through the isles looking over the goods.  I love Asian markets and enjoy discovering new things. I usually have to ask my husband what it is and what it's used in, and often find it intriguing.\n\nThis store appears clean, smells aren't too bad, and the prices are pretty good!"
"1","Ruby's Dinette is the alternative to Ruby's Diner for those who want their airport food on the go.  I assumed this would be a good choice for breakfast since this tends to be the strong point of diners nationwide.  But being located at an airport, sure enough I would be wrong.  I opted for a breakfast burrito which came in at over $9 after tax.  All meals are made to order, so I waited over at the pickup counter for the short order cook to make my meal.  \n\nWhat I got was a flat brick bedecked with a tub of sour cream.  Brick is an apt description, covering the rectangular cross section and its general heft.  If I were to drop this thing, it would have resounded with a strong thud.  The wrap was bland.  Inside, there was a solid mound of egg and an incredible amount of cheddar cheese.  I also picked up the taste of fresh tomatoes, but it was so hard to tell.  The cheese just dominated the flavor entirely, to the point where I could not even taste the eggs.  It was a regrettable choice, and I had difficulty finishing it.  If you are interested in paying a premium price for really salty, fatty food, then this place is a must visit on your next trip to Las Vegas.  For everyone else, just skip by the neon lights as you will be surely disappointed otherwise."
"1","Ok, maybe it's just me, but the sign outside said lunch ends at 2:30 and dinner starts at 2:31....hmmmm. This is not Buger King...but seems they may be a bit inflexible. \n\nI came specifically looking for a good Italian sub, but was there at 2:55. Really, a cold cut sandwich could not be made 25 minutes past the deadline. Really? Absolutely not, (part of the company policy I'm guessing), the young man gave a flat no...end of subject. C'mon, pretend to go back and see if there's any salami left. Nope...no is no.\n\nAnyway, got the cannelloni, arrived quickly and hot. It was edible, but like a high school cooking class meal. Olive Gardens is way better.\n\nAnyway, it's clean, staff ok,  price ok, but was disappointed in both the food and the unwillingness to accommodate what seems like a very minor variation.\n\nTake note Sicilian Ristorante, inflexibility is not an appealing characteristic of a restaurant."
"2","I love Tropical Smoothie! My personal favs are promegrante plunge, acai berry boost, kiwi quencher. I also order king caesar wrap, salsa sunrise wrap and early bird junior. When I'm pressed for time I usually call to place my oder and it's wonderful to know that when I come to pick up that they know me by my name! \n\nPerfect place for healthy alternative!"
"2","I never write reviews, but I have to recommend the Renaissance! The staff was ABSOLUTELY wonderful! I was traveling for business so I hardly had any down-time at the hotel... but I had a lovely, clean room with a nice bathroom. The parking garage across the street was very convenient and reasonably priced.\n\nWhen I checked out, I accidentally left my cell phone charger plugged into the wall and my raincoat in the closet (clearly I was in a hurry in the morning and not very careful!) I called the hotel that night and they were very nice and said someone from Housekeeping would get back to me the next day. Someone from housekeeping called me the next morning and she was so sweet. They mailed me both items for no charge (I offered to give them a credit card, but they said no.) I receive the package within 3 days of returning from my stay. They truly went above and beyond! I'd definitely recommend staying there."
"1","Sorry but this place is a clutter filled mess with a strange stench in the air.  I gave the Coffee Cove a try last year and it is one of the strangest businesses I have ever been in.   The tables and chairs are mish mashed and not in a good way.  There is junk all over the shop.  It looks like an episode of Hoarders!  There was a gross smell inside which other reviewers said was mold.  I'm not sure as I never smelled mold before but based on the dirtiness of this place mold would be a good guess.  My drink had way to much milk in it.  I won't be back.  It's sad because this area does not have many independent coffee shops and I HATE Starbucks.  I wanted to find another local coffee shop, but sadly this place missed on all levels."
"1","These guys are waayyyy slow!  The prices are.... reasonable I guess?  But in brevity, my experiences below:\n\nMeat- Middle of the road quality, but pricing can be a bit extreme.  Caution with meat that is priced \""special\"" as it can be as old as I am from time to time.  The butchers are incredibly friendly and helpful though.  Great Carne Asada.\n\nProduce- I haven't had too many experiences with bad produce, but prices are a bit ridiculous.  They have a decent variety, but sometimes stocking levels are horribly low.\n\nGrocery- The Just For You is about the only way they are consistently budget friendly.  They tend to pull the age old trick of knocking down the most expensive brand a few cents when generics or lesser brands are as much as half of the price.\n\nCleanliness- Biggest knock.  At any given time you can find half of their staff sitting on the tables out front smoking, meanwhile lines are extremely long.  GO UNION!!  I shop at Glaziers primarily for this reason."
"2","I live in Southern Highlands and I don't mind traveling over to iFocus for my eye examination because Dr. Velasco and her staff are friendly and wonderful people. She is a wonderful eye doctor  and she always remembers her patients and she must have a lot of them! The coupons on Yelp or Groupon definitely make the cost of the examination and glasses less expensive and you can always use them to get a second pair of glasses or a prescription sunglasses.\n\nI'm getting to that age where I have presbyopia and am nearsighted, so finding the correct prescription is difficult. Last year in Los Angeles I went to LensCrafters in the Fox Hills Mall and it was a nightmare (not to mention hour long wait times). Every time I went, I had a new doctor. They would experiment with my prescription and I felt like a guinea pig. It took them 2 months to get a decent pair of glasses and contacts (at one point, they even lost my records and I had to repeat the whole lengthy examination all over again). The first pair of progressive glasses I got from them gave me optical migraines, I had to send them back and get mono-vision ones and separate reading glasses. \n\nDr Velasco was able to fit me with the correct pair of progressive lenses in one sitting. I no longer get the headaches. The multi-focal contact lenses are a little tricky (since I have an astigmatism in one eye) and we are still working on it. She doesn't mind repeated fittings and is most kind. I think the technology on these type of lenses is just not perfected yet.\n\nThe selection of frames is not as large as some of the other eyeglass stores, but you can always get your eyes checked with Dr. Velasco and take your prescription elsewhere, the folks at iFocus don't mind.\n\nSo next time you need to get your eyes checked or require a pair of glasses, get the Yelp coupon here or go search Groupon to get a discount and come to iFocus!"
"2","I would have to agree with the first reviewer! I haven't been summoned in 18 months and my have things changed since! Jury duty was in a different building this time around and I was impressed! The check in process was high tech. The gathering room was HUGE and clean with big screen TVs all over. It reminded me of a very clean airport. I didn't get a chance to wander into all the bells and whistles they had to offer, such as the cafeteria or the quiet room, but it has definitely changed my outlook for the next summons."
"2","Used to love this place. The pep pep and captains order were very good. I guess the owner decided to part ways and works for a casino on the strip now. After that I guess they started going down hill. It's a bummer their restaurant on Durango closed"
"1","This place is falling apart. Literally... The huge disco ball fell from the ceiling as we were watching a concert. The bathrooms are disgusting and everything needs a good cleaning. With that said it's a nice small venue to see a band, with great acoustics!\n\nWe did not eat or drink downstairs so I cannot comment about that."
"2","Four Stars?  Why?  Because it was $200 cheaper than everyone else and there was no line at check-in.\n\nThe check-in experience was an issue.\n\nAttendant :  \""Gas is cheaper in Arizona than Nevada, just so you know.\""\nMe:  \""Thanks\""\nThe above conversation was me agreeing to their gas fill-up service.\n\nAttendant:  \""Are you going to Sedona?\""\nMe: \""Yes\""\nAttendant \""You will need a bigger engine for those mountains, let me see if i can upgrade you.\""\nme:  \""Wow, Thank you, sir.\""\nThe above conversation was me agreeing to $297 additional for a luxury car.\n\nWhen I was handed the keys and looked at the receipt, I about blew my top.  After giving him an earful and breaking his spirit, i got the full-size car i wanted for 7 days for $195.  Beware of check-in.\n\nOh yeah, and make sure you document every scratch on the car on the little picture provided."
"2","Without a doubt Alphabet is the coolest video shop I have ever been in. Somehow this tiny shop has managed to squeeze in two floors of DVDs and videos scaling from floor to ceiling. Depending on what takes your fancy you could rent something from the world cinema, 1950s, crime, cartoon or Hollywood Blockbuster sections. If they don't have what you're looking for on DVD then they're only too happy to lend you a video player with scart leads etc at no extra charge. The owner of the shop (I call him Tall Face McLovely in my head) beams with pride about Alphabet and he is incredibly willing to spend the time with every customer recommending films he thinks they might enjoy. A great local shop."
"1","My family and I have been to this restaurant a few times.  We liked the fact that it is a locally owned restaurant, and the food is pretty decent.\nAfter what happened tonight, I would rather throw my money in the trash than give it to the owners of this restaurant.\nI took my children to an early dinner.  When we arrived, there were two other couples in the place, and they both already had their dinners.  We ordered dinner - a french toast meal, a bacon hamburger with soup (instead of fries), and Eggs Benedict with no muffins and eggs over-hard.  \nWhen the meals came...the french toast was the only thing right.  The hamburger came with fries, no soup.  Easily fixed.  My meal came with eggs runny as anything.  I sent them back.\nWhen the waitress told the \""chef\"" that I had asked for my eggs over-hard, he complained loud enough that I heard it.  It wasn't his fault - she had forgotten to tell him.  He grudgingly made me a new meal, and sent it out.\nMy eggs were still runny.  I sent them back again.  The complaint (in Greek) that came from the kitchen was loud enough to cause the other patrons of the restaurant to take notice.\nMy eggs came back out again (by this time, my kids were almost done eating), and they had clearly been microwaved and were rubbery.\nAs I was eating my meal (no eggs....I didn't trust them, or the chef), the owner of the restaurant went into the kitchen.  The chef very loudly had a conversation with the owner, I'm assuming about me, as the owner then stared at me until I noticed him.\nAs I was getting ready to pay for the meal (which had no compensation at all for my wait time or the crappy service), I told the waitress that I would be filing a formal review on Yelp and any other site I could find.  \nDear Owner of Nicks - have some freaking professionalism.  Your attitude towards a \""difficult\"" customer is going to come back to you tenfold.  I will be telling every person I know in the Surprise area that your restaurant is unprofessional, doesn't care to help it's customers, and isn't worth their money.\nI will not ever step foot into this place again."
"1","Same experience I had with Koraku at Primm Valley. The food here was totally inedible and ridiculously pricey. Everything is double from the price at L.A but the quality is ten times worse than any Sam Woo or equivalent at L.A.  The lunch special char siu with rice was a joke. It tasted and looked like the char siu from Manchus Wok or Chinatown Express with red/purple dye penetrated down into the interior of the pork . The color of the interior was dark instead of white that a good char siu pork supposed to be. I feel sorry for the local Chinese who have to come to this place to satisfy their need for comfort food. Honestly the quality of this place cannot survive in bay area or southern California at any moment. Whoever doing the cooking in kitchen must be those unwanted from California who have to make its way to Vegas to make ends meet."
"2","Great food classy atmosphere weekday all u can eat sushi and sake special is well worth it"
"2","This might be our favorite restaurant experience of all time.  Hidden in a strip mall, Raku instantly surprises you with decor that is modern and stylish and yet reminiscent of a traditional restaurant in Japan.\n\nThe food is truly amazing here.  A mix of standard and original dishes, smartly conceived, and expertly prepared with very fresh ingredients.  Every offering is an adventure in flavor and texture.  I've often wondered what it must be like to sit at the judges' table of the original Iron Chef, but I can't imagine it's much better than having a meal at Raku.\n\nSome highlights:\n\nAgedashi Tofu: Creamy and smooth tofu delicately fried and served in a savory broth.  Loved it, and I don't even particularly like tofu.\n\nPoached egg with sea urchin and salmon roe, with okra and daikon and mushrooms and broth: So much contrast between the different ingredients, and yet it all makes for a great dish.\n\nSteamed foie gras egg custard: Heavenly.\n\nGrilled foie gras: Sinful.\n\nSashimi salad: Very fresh fish on a bed of greens, lovely dressing, crispy fried onion topping.\n\nFluffy cheesecake: Beautifully presently, wonderfully light.  A sublime finish.\n\nThe wait staff was very welcoming, friendly, responsive, and helpful.  On top of everything else, the portions are relatively large, and the prices are quite affordable for the quality of food.  My wife and I had about 9 different dishes, were totally satisfied, and made it out with a total bill under $100.\n\nVisit both restrooms.  Very pleasant and surprising.\n\nIf you're in Vegas, forgo the restaurants on the strip and visit Raku."
"2","Love the chicken sandwich. Always hot and tasty!"
"2","We were here last night, and let me tell you it was pretty fantastic. Arrived at 5:30 and was lucky to snag 2 seats at the bar for happy hour. I ordered a Hendricks up and let me tell you the blonde bartender knows how to make a martini- ice floating on top. Excellence...my bf had a Goose up and it was the same. We ordered the HH prime rib sandwiches and crab meat shooters- both awesome. It is a older crowd but for $6 premium martini and $10 HH food it was as good as it gets, especially for Summerlin- and it is less than 5 minutes away from home. Btw-the views of the strip from the dining area were pretty amazing too.We will be back!"
"2","Okay, I am addicted. Actually, I've been addicted ever since the first time they put that little chocolate covered espresso bean on top of my drink. This place is amazing. The specialty drinks are delicious, the coffee is great, and the atmosphere in this small little drive-thru is better than most big name coffee houses in town. The atmosphere has a direct connection to the staff. They are warm and friendly, and since I force my addictions on my husband, they also greet us like we're family. The Human Bean gives customers punch cards to earn free drinks and hand out dog treats to the extra special four-legged coffee connoisseur. Never before have I been so grateful for my inability to make coffee I really enjoy at home. Thank goodness they are only a short drive down the road!"
"2","Went back to Oyshi last Monday and the place was packed. A Little surprised but expected knowing this place is pretty popular. Anyway, did the AYCE again, but I ordered the Kami Kaze and NYI rolls. Word of warning, these things were HUGE. I thought the AYCE portions suppose to be smaller than the regular order. If this is smaller order, I'm afraid to ask what their regular size would be. These two rolls came out near the end of our meals and we were kinda full by that time already, so trying to stuff those two rolls down was a challenge. Next time, I won't order this roll unless I have 2 or 3 people to split it with. Anyway, the reason I reduced one star on this trip is that the sushi wasn't as fresh as my previous trip there. It wasn't bad, but it wasn't exceptional fresh either. I heard from some review, not sure if it's for Oyshi or Kobe, that it might be due to the fact that fish delivery comes on Tue, Thu and Sat."
"1","Was robbed outside at 8pm in front of the store in the parking spot closest to the doors. They took everything and bolted. \n\nLearned that this Safeway literally has no cameras outside, their camera on their front door can only capture who goes in the store, and there is no security.\n\nThanks, Safeway.\n\nAlso, they have a good bakery here, so I guess it gets two stars. \n\nCome in and have a fresh cinnamon roll after you've been robbed."
"1","My office is now with in walking distance, but we have been going here since it was Dee's. We being a couple of guys and I. So today Bruce said; lets go to lunch, I say, ok. He then says; I know anywhere except 5Th ave. The boy knows me so well ;-[) I tell him no I will go today, it has been a while since I have given in and gone with the masses. I just do not like the place. So we walk over and are greeted by a bubbly waitress. This place always has nice wait people. She talks with us for a few minutes and then takes our order. \nOh the food, the food. I order a french dip with Cole slaw and a side of onion rings. Bruce has his usual a BLT with well done bacon and fries.\nNow mind you we are the only folks ordering at the time and still it takes an unusual amount of time to get the food. Which by the way would have been better if we had never gotten our food. What I get is roast beef cut thickly and with the grain. Now anyone who likes a french dip knows the meat should be supple and sliced thinly, piled nicely on the bun. It should also have a rich beef flavour as should the au jus. I mean even the lowly of the low line cook should know one slices meat against the grain, always. The bun on which it sat was just that, a meat seat. I also love Cole slaw and usually will eat what is served, not this. Totally lacking any inspiration resulting in no flavour. The rings looked good, but looks can be deceiving.\nSo Bruce you are right, any place but 5Th ave."
"2","I made a special trip to try out this place.  In fact I decided to try out the light rail on the same day and road it from Mesa to downtown Phoenix specifically to eat at the Hero Factory.  I loved it.   When you've got great bread and Boar's Head brand meat you can never go wrong.  Luckily I had a long ride back to Mesa on the Rail so I could wallow in my gluttony after a foot long, side salad, large cookie and a large soda.  I was comfortably miserable.  Best sandwich I've had in this town so far."
